,qna_blood1,qna_blood2,qna_blood3,qna_familydisease4,qna_digest1,qna_digest2,qna_diet4,qna_digest3,qna_digest4,qna_familydisease1,qna_skin1,qna_skin2,qna_skin3,qna_immune2,qna_skin4,qna_eye1,qna_eye3,qna_etc2,qna_eye2,qna_stemina2,qna_workout3,qna_afterworkout4,qna_etc4,qna_etc1,qna_eye4,qna_brain1,qna_brain2,qna_brain3,qna_brain4,qna_stemina1,qna_stemina3,qna_sleep2,qna_sleep3,qna_bone1,qna_bone2,qna_bone3,qna_familydisease3,qna_immune1,qna_hair3,qna_stress2,qna_stress3,qna_immune3,qna_hair1,qna_hair2,qna_diet1,qna_diet2,qna_symptom1,qna_workout1,qna_workout2,qna_afterworkout1,qna_afterworkout2,qna_afterworkout3,qna_outdoor2,qna_outdoor3,qna_etc3,qna_familydisease2,qna_femaledisease1,qna_femaledisease3,qna_femaledisease2
근대,11.422695374,18.782619697,18.782619697,18.782619697,4.496293592,-0.6193261280000002,-0.6193261280000002,-9.931465085,2.778931564,2.778931564,9.144777474,10.383938921999999,14.505362076,14.505362076,6.649109842,4.026997287,4.026997287,4.026997287,14.178820757,14.178820757,14.178820757,14.178820757,14.178820757,14.178820757,4.649109842,29.791046762000004,-3.8150152090000002,5.836886817,31.789595161,-0.05270751400000018,11.250960235,11.250960235,11.250960235,11.180289749,11.180289749,11.180289749,11.180289749,3.32933124,3.32933124,3.32933124,3.32933124,10.353770775000001,13.854294649,13.854294649,-1.253204879,6.119083397,13.288743521,3.326986646,3.326986646,6.105529795,6.105529795,6.105529795,6.0,6.0,-1.0617901659999998,22.411472796,16.423412948,3.448751718,8.271899647
꽃양배추(콜리플라워),10.094579341,17.42555996,17.42555996,17.42555996,5.518865980999999,-0.426566588,-0.426566588,-11.812379304,-3.7791358710000007,-3.7791358710000007,17.64538437,10.697512948,24.461634339,24.461634339,5.35672743,6.681387081,6.681387081,6.681387081,25.576543351,25.576543351,25.576543351,25.576543351,25.576543351,25.576543351,3.3567274300000003,31.441786538000002,-7.167302665,8.779400784,28.822142019000005,-0.09129720399999997,9.787457659000001,9.787457659000001,9.787457659000001,11.850096527,11.850096527,11.850096527,11.850096527,8.110733144000001,8.110733144000001,8.110733144000001,8.110733144000001,8.877127763,14.527879504000001,14.527879504000001,-1.72977119,6.721102896,13.409171676,3.56299218,3.56299218,4.200751423,4.200751423,4.200751423,6.0,6.0,-2.083605264,18.662800530000002,9.896633166,3.597540944,6.558964345000001
"날개콩, 미숙",7.91246677,13.948544066,13.948544066,13.948544066,3.043164408,-2.135152882,-2.135152882,-8.241006055,1.458524517,1.458524517,9.038875826,6.838514974,14.804086977,14.804086977,5.406516281,3.440338674,3.440338674,3.440338674,13.338261152000003,13.338261152000003,13.338261152000003,13.338261152000003,13.338261152000003,13.338261152000003,3.406516281,22.617102665,-3.037843203,3.0380288010000003,20.084604289999998,0.35027150000000007,7.971414591,7.971414591,7.971414591,9.613735107,9.613735107,9.613735107,9.613735107,3.6159546320000002,3.6159546320000002,3.6159546320000002,3.6159546320000002,6.617833434,12.621718278,12.621718278,-2.236886624,4.557812042,10.393844843,3.706501106,3.706501106,3.306671779,3.306671779,3.306671779,6.0,6.0,0.33322318299999987,15.363829033000002,5.925441783,3.381912638,6.921163915
냉이,18.477979047,20.059868458,20.059868458,20.059868458,5.895603176,-5.1987602530000006,-5.1987602530000006,-18.640181641,7.214497351,7.214497351,9.983844372,12.697377706000001,19.963357694000003,19.963357694000003,5.752484968,6.194107795,6.194107795,6.194107795,22.907512013,22.907512013,22.907512013,22.907512013,22.907512013,22.907512013,3.752484968,39.009350932000004,-5.043552582,5.020553229,41.91022906,-1.893676351,18.012367490000003,18.012367490000003,18.012367490000003,18.535088833,18.535088833,18.535088833,18.535088833,7.5166683800000005,7.5166683800000005,7.5166683800000005,7.5166683800000005,11.728636424000001,21.419738518000003,21.419738518000003,-2.713452936,9.248667731,15.473343160999999,9.410849742,9.410849742,5.289196207,5.289196207,5.289196207,6.0,6.0,-0.2334087290000002,22.804477669,16.293402871,9.186553074,9.105549523
"녹색완두, 미숙",14.745364333000001,17.049719023999998,17.049719023999998,17.049719023999998,7.187273562,-1.0648938620000006,-1.0648938620000006,-18.817033974000005,12.258917916000001,12.258917916000001,14.078190633000002,10.179494629,20.244775169,20.244775169,5.527371271,5.459983082,5.459983082,5.459983082,25.859523168,25.859523168,25.859523168,25.859523168,25.859523168,25.859523168,3.527371271,31.886084318,-5.664944799000001,8.205017251000001,27.883764726000003,-0.0928194229999999,12.233923060999999,12.233923060999999,12.233923060999999,17.229774706,17.229774706,17.229774706,17.229774706,7.4434766980000004,7.4434766980000004,7.4434766980000004,7.4434766980000004,10.566270277000001,20.961114588,20.961114588,-4.925209407,8.497652648999999,11.930416065,7.675797892,7.675797892,4.744973815,4.744973815,4.744973815,6.0,6.0,-1.3742008839999997,22.036195537,7.1584995220000005,4.521619372,6.837750358
달래,11.334042320999998,18.882622628,18.882622628,18.882622628,4.603932791,-1.8133484389999999,-1.8133484389999999,-10.148598848,1.920720143,1.920720143,9.641700587999999,10.925753291000001,15.378215972,15.378215972,5.847381668,4.430926169,4.430926169,4.430926169,15.804687676999999,15.804687676999999,15.804687676999999,15.804687676999999,15.804687676999999,15.804687676999999,3.8473816679999997,27.224226006000002,-5.080020756,4.048727529000001,26.346807438,-0.9379262179999999,11.259942636,11.259942636,11.259942636,13.165792913999999,13.165792913999999,13.165792913999999,13.165792913999999,4.31109872,4.31109872,4.31109872,4.31109872,11.756661809,14.381882754,14.381882754,-2.114690134,6.382927956,11.547876009,4.401645194,4.401645194,4.317370507,4.317370507,4.317370507,6.0,6.0,-1.5068470139999999,20.763585018,8.767438705,6.0200160799999995,7.626376833
"당귀, 일당귀, 잎",13.315482434,14.42917594,14.42917594,14.42917594,3.043164408,-9.617479743,-9.617479743,-15.723332915999997,2.767382144,2.767382144,9.038875826,7.141052707000001,20.509640374,20.509640374,5.442687669,3.440338674,3.440338674,3.440338674,22.17802507,22.17802507,22.17802507,22.17802507,22.17802507,22.17802507,3.4426876689999997,29.555649527000003,-2.73530547,3.0380288010000003,26.270789561,1.405170824,13.855062129,13.855062129,13.855062129,12.173678178,12.173678178,12.173678178,12.173678178,9.018970295999999,9.018970295999999,9.018970295999999,9.018970295999999,6.617833434,18.327271675,18.327271675,-2.939516442,5.038443916,11.17701445,10.115836664,10.115836664,3.306671779,3.306671779,3.306671779,6.0,6.0,0.813855057,15.363829033000002,5.925441783,8.784928302,7.437967177
"당귀, 참당귀, 잎",12.393016345,14.116765222000002,14.116765222000002,14.116765222000002,3.043164408,-8.023236189999999,-8.023236189999999,-14.129089362999999,2.7869871799999997,2.7869871799999997,9.038875826,7.625113079000001,20.071234656999998,20.071234656999998,5.458007316,3.440338674,3.440338674,3.440338674,20.917141985,20.917141985,20.917141985,20.917141985,20.917141985,20.917141985,3.4580073159999998,28.170072815999998,-2.251245098,3.0380288010000003,25.519973125999996,1.25447092,12.620185322000001,12.620185322000001,12.620185322000001,11.189489995999999,11.189489995999999,11.189489995999999,11.189489995999999,8.096504206999999,8.096504206999999,8.096504206999999,8.096504206999999,6.617833434,17.888865958,17.888865958,-2.511828727,4.726033198,11.348664104000001,8.728915238999999,8.728915238999999,3.306671779,3.306671779,3.306671779,6.0,6.0,0.5014443389999999,15.363829033000002,5.925441783,7.862462213,7.1408761059999994
"당근, 뿌리",8.26570049,16.483701919999998,16.483701919999998,16.483701919999998,4.711571988999999,-0.5775999110000001,-0.5775999110000001,-8.677217582,0.720375341,0.720375341,9.224028091000001,9.935859906000001,14.329816582000001,14.329816582000001,7.70020782,4.036614642,4.036614642,4.036614642,13.253924921,13.253924921,13.253924921,13.253924921,13.253924921,13.253924921,5.70020782,23.040401937000002,-3.5968296989999997,3.5822511930000003,22.698624692000003,-0.09158366100000004,8.222948069,8.222948069,8.222948069,10.370166455,10.370166455,10.370166455,10.370166455,3.246968196,3.246968196,3.246968196,3.246968196,9.677888893999999,12.380936090999999,12.380936090999999,-2.398796974,6.033966872999999,10.455378261,2.65631351,2.65631351,3.850894171,3.850894171,3.850894171,6.0,6.0,-0.7609228790000002,19.631495336,7.032420323999999,3.121350273,9.022602704
들깻잎,17.410503453999997,22.057456176000002,22.057456176000002,22.057456176000002,6.110881574,-1.0268628949999998,-1.0268628949999998,-13.962426507,7.022979201,7.022979201,9.516790953000001,12.153645052,17.380307939,17.380307939,8.572151042,4.257813791,4.257813791,4.257813791,20.807003473,20.807003473,20.807003473,20.807003473,20.807003473,20.807003473,6.572151042,28.103666753999995,-2.181759065,8.907856028000001,36.73605873700001,1.302984113,18.159507513,18.159507513,18.159507513,18.469393285,18.469393285,18.469393285,18.469393285,3.7839752410000003,3.7839752410000003,3.7839752410000003,3.7839752410000003,10.259404257,16.850432598,16.850432598,-2.967010653,10.701573206,21.747916421,5.856197815,5.856197815,9.176499006,9.176499006,9.176499006,6.0,6.0,-0.7995682759999996,26.738522908000004,14.675392334000001,4.354439854000001,13.162842674
